Timestamp,Electricity demand [kWh],Heat demand [kWh],PV 1kWp 180Azim 40Tilt Clearsky [kW],PV 1kWp 180Azim 40Tilt Physical [kW],DAM Price [EUR/MWh],BM Down Price [EUR/MWh],BM Up Price [EUR/MWh],FCR-N Price [EUR/MW],FCR-D Up Price [EUR/MW],FCR-D Down Price [EUR/MW],Frequency [Hz],Carbon Emission Coefficient [kgCO2/kWh]
2020-02-02 20:00:00+00:00,7.8,62.0,0.0,0.0,17.73,17.73,17.73,12.414,17.141,0.0,49.9735,0.08371845
2020-02-02 21:00:00+00:00,7.74,60.0,0.0,0.0,17.57,17.57,17.57,12.725,17.628,0.0,49.98505,0.0829783
2020-02-02 22:00:00+00:00,8.16,61.0,0.0,0.0,16.96,16.96,16.96,12.764,17.275,0.0,49.964999999999996,0.0870535
2020-02-02 23:00:00+00:00,8.28,73.0,0.0,0.0,16.31,16.31,16.31,27.881,23.434,0.0,49.9724,0.08850535
2020-02-03 00:00:00+00:00,8.28,78.0,0.0,0.0,15.65,15.65,15.65,27.366,21.675,0.0,49.97965,0.08939955
2020-02-03 01:00:00+00:00,8.34,78.0,0.0,0.0,15.35,13.2,15.35,26.984,21.637,0.0,50.01405,0.0874510499999999
2020-02-03 02:00:00+00:00,8.28,79.0,0.0,0.0,15.35,13.2,15.35,26.012,21.398,0.0,50.0084,0.08820695
2020-02-03 03:00:00+00:00,8.28,78.0,0.0,0.0,16.31,13.2,16.31,25.969,18.78,0.0,49.982299999999995,0.08367815
2020-02-03 04:00:00+00:00,8.52,83.0,0.0,0.0,17.58,15.1,17.58,18.491,15.377,0.0,49.96835,0.07096775
2020-02-03 05:00:00+00:00,35.46,81.0,0.0,0.0,34.04,15.1,34.04,11.876,11.801,0.0,49.98775,0.069904
2020-02-03 06:00:00+00:00,47.88,141.0,0.0,0.0,36.49,16.0,36.49,13.424,12.315,0.0,49.9874,0.07237575
2020-02-03 07:00:00+00:00,56.76,150.0,0.18,0.0,39.97,15.2,39.97,12.068,12.391,0.0,50.0008,0.0742852
2020-02-03 08:00:00+00:00,61.74,156.0,0.38,0.03,39.26,15.2,39.26,9.159,16.593,0.0,49.9486,0.07432575
2020-02-03 09:00:00+00:00,61.2,135.0,0.52,0.08,35.52,35.52,35.52,9.184,16.563,0.0,50.0114,0.07119375
2020-02-03 10:00:00+00:00,60.78,137.0,0.58,0.19,32.18,32.18,32.18,9.186,16.514,0.0,50.0351,0.0858842
2020-02-03 11:00:00+00:00,53.52,139.0,0.56,0.38,25.99,25.99,25.99,9.101,15.594,0.0,50.00244444444444,0.0951791666666666
2020-02-03 12:00:00+00:00,55.08,135.0,0.46,0.46,28.38,28.38,28.38,9.104,15.809,0.0,49.9701,0.08247715
2020-02-03 13:00:00+00:00,54.9,133.0,0.25,0.25,28.73,17.0,28.73,9.082,15.78,0.0,50.00605,0.0704081999999999
2020-02-03 14:00:00+00:00,61.02,133.0,0.01,0.01,27.62,17.0,27.62,9.07,11.77,0.0,49.9837,0.07014925
2020-02-03 15:00:00+00:00,61.08,137.0,0.0,0.0,32.47,18.0,32.47,9.243,13.347,0.0,49.9827,0.0706675
2020-02-03 16:00:00+00:00,54.6,139.0,0.0,0.0,37.62,18.0,37.62,9.177,13.405,0.0,49.98795,0.07223235
2020-02-03 17:00:00+00:00,50.1,148.0,0.0,0.0,37.08,18.2,37.08,9.071,14.238,0.0,49.986399999999996,0.07246885
2020-02-03 18:00:00+00:00,26.52,149.0,0.0,0.0,23.81,16.7,23.81,9.187,14.037,0.0,49.9827,0.0854007
2020-02-03 19:00:00+00:00,13.38,121.0,0.0,0.0,19.95,17.0,19.95,9.101,12.77,0.0,49.98855,0.0944873
2020-02-03 20:00:00+00:00,13.26,73.0,0.0,0.0,19.27,17.0,19.27,11.422,17.494,0.0,49.95895,0.0969008
2020-02-03 21:00:00+00:00,13.26,70.0,0.0,0.0,18.72,18.72,18.72,11.551,17.535,0.0,49.97975,0.0974381499999999
2020-02-03 22:00:00+00:00,14.52,68.0,0.0,0.0,17.98,17.98,19.0,11.601,17.151,0.0,49.9757,0.09969775
2020-02-03 23:00:00+00:00,14.52,89.0,0.0,0.0,17.7,17.7,17.7,25.451,17.428,0.0,49.98055,0.1031335
2020-02-04 00:00:00+00:00,14.58,92.0,0.0,0.0,17.13,17.13,17.13,25.475,17.043,0.0,49.98765,0.105678
2020-02-04 01:00:00+00:00,14.46,93.0,0.0,0.0,16.51,16.51,16.51,25.465,17.017,0.0,49.93245,0.103155
2020-02-04 02:00:00+00:00,14.52,94.0,0.0,0.0,16.07,16.07,19.0,24.23,16.592,0.0,49.9516,0.1029699999999999
2020-02-04 03:00:00+00:00,14.82,92.0,0.0,0.0,16.77,16.77,57.0,24.257,16.712,0.0,49.9892,0.091519
2020-02-04 04:00:00+00:00,21.48,95.0,0.0,0.0,33.16,33.16,350.0,21.277,14.712,0.0,49.9882,0.08350835
2020-02-04 05:00:00+00:00,42.6,97.0,0.0,0.0,49.51,49.51,199.0,13.357,12.084,0.0,49.9595,0.0881282
2020-02-04 06:00:00+00:00,52.14,170.0,0.0,0.0,54.62,54.62,54.62,13.505,11.707,0.0,49.9423,0.0898965
2020-02-04 07:00:00+00:00,59.7,187.0,0.19,0.0,56.19,56.19,56.19,14.257,11.767,0.0,50.00435,0.0897817
2020-02-04 08:00:00+00:00,64.56,193.0,0.4,0.05,56.94,56.94,56.94,10.583,10.722,0.0,50.0075,0.0984443
2020-02-04 09:00:00+00:00,59.76,174.0,0.53,0.16,56.21,56.21,56.21,10.229,10.677,0.0,50.00305,0.0875967
2020-02-04 10:00:00+00:00,59.16,162.0,0.59,0.33,33.92,33.92,33.92,10.229,11.191,0.0,50.013400000000004,0.09934885
2020-02-04 11:00:00+00:00,52.32,162.0,0.57,0.48,31.1,31.1,31.1,10.843,10.901,0.0,50.029,0.1086585
2020-02-04 12:00:00+00:00,51.72,159.0,0.47,0.47,36.07,36.07,36.07,10.79,11.182,0.0,50.013,0.0993940526315789
2020-02-04 13:00:00+00:00,53.34,145.0,0.27,0.27,55.06,16.0,55.06,10.921,11.209,0.0,50.04205,0.09031265
2020-02-04 14:00:00+00:00,58.38,152.0,0.02,0.02,42.1,14.0,42.1,10.797,11.219,0.0,50.00195,0.0905335
2020-02-04 15:00:00+00:00,63.48,162.0,0.0,0.0,51.13,18.39,51.13,10.569,14.772,0.0,49.9956,0.0884602
2020-02-04 16:00:00+00:00,59.1,158.0,0.0,0.0,53.91,22.0,53.91,10.93,14.496,0.0,49.98325,0.08705945
2020-02-04 17:00:00+00:00,50.58,161.0,0.0,0.0,49.74,14.0,49.74,11.368,17.65,0.0,50.01665,0.0855735
2020-02-04 18:00:00+00:00,26.52,162.0,0.0,0.0,40.92,14.0,40.92,11.048,17.62,0.0,49.9995,0.09939305
2020-02-04 19:00:00+00:00,9.96,137.0,0.0,0.0,27.03,14.0,27.03,11.184,17.102,0.0,49.9898,0.104555
2020-02-04 20:00:00+00:00,9.96,78.0,0.0,0.0,19.12,13.0,19.12,11.734,16.638,0.0,49.97385,0.0991728499999999
2020-02-04 21:00:00+00:00,9.96,78.0,0.0,0.0,18.59,12.67,18.59,11.917,17.116,0.0,50.019,0.0978302
2020-02-04 22:00:00+00:00,10.38,78.0,0.0,0.0,17.86,12.0,17.86,11.566,16.707,0.0,49.99255,0.10074505
2020-02-04 23:00:00+00:00,10.5,99.0,0.0,0.0,16.29,12.0,16.29,24.829,18.327,0.0,49.93315,0.09810525
2020-02-05 00:00:00+00:00,10.38,106.0,0.0,0.0,16.08,16.08,16.08,24.879,18.167,0.0,49.95235,0.1024857
2020-02-05 01:00:00+00:00,10.44,105.0,0.0,0.0,16.03,16.03,16.03,24.748,18.03,0.0,49.9171,0.102933
2020-02-05 02:00:00+00:00,10.44,102.0,0.0,0.0,16.11,16.11,16.11,23.799,17.567,0.0,50.0106,0.09761605
2020-02-05 03:00:00+00:00,10.44,97.0,0.0,0.0,16.55,16.55,85.0,23.562,18.326,0.0,49.9544,0.0863044999999999
2020-02-05 04:00:00+00:00,10.62,99.0,0.0,0.0,37.83,37.83,85.0,15.945,14.748,0.0,49.966449999999995,0.0813538999999999
2020-02-05 05:00:00+00:00,37.98,92.0,0.0,0.0,46.08,46.08,46.08,11.015,10.792,0.0,49.97415,0.0837556
2020-02-05 06:00:00+00:00,51.9,161.0,0.0,0.0,42.73,42.73,77.04,11.981,10.743,0.0,50.00915,0.0843051
2020-02-05 07:00:00+00:00,56.46,160.0,0.21,0.0,43.66,43.66,73.6,12.16,10.841,0.0,50.0166,0.083282
2020-02-05 08:00:00+00:00,60.0,160.0,0.41,0.04,39.76,39.76,39.76,9.875,9.907,0.0,50.03315,0.08174635
2020-02-05 09:00:00+00:00,59.82,163.0,0.54,0.11,42.0,16.0,42.0,9.88,9.885,0.0,49.9461,0.0788476
2020-02-05 10:00:00+00:00,58.98,154.0,0.6,0.25,23.96,23.96,23.96,9.721,9.845,0.0,49.982600000000005,0.0837378
2020-02-05 11:00:00+00:00,53.16,148.0,0.58,0.24,23.98,15.2,23.98,9.165,9.335,0.0,50.00635,0.08348155
2020-02-05 12:00:00+00:00,53.16,137.0,0.49,0.26,19.97,14.0,19.97,9.203,9.334,0.0,49.991352941176466,0.0812939411764706
2020-02-05 13:00:00+00:00,54.42,132.0,0.29,0.24,31.23,14.0,31.23,9.161,9.293,0.0,49.9614,0.0754001
2020-02-05 14:00:00+00:00,56.46,135.0,0.02,0.02,31.97,15.0,31.97,9.385,10.277,0.0,49.9777,0.07342005
2020-02-05 15:00:00+00:00,58.56,131.0,0.0,0.0,35.96,35.96,35.96,9.341,10.775,0.0,49.98435,0.073877
2020-02-05 16:00:00+00:00,53.16,134.0,0.0,0.0,34.16,13.2,34.16,9.39,10.846,0.0,49.96765,0.0729331
2020-02-05 17:00:00+00:00,48.72,132.0,0.0,0.0,45.53,12.8,45.53,9.319,11.662,0.0,49.989,0.07336185
2020-02-05 18:00:00+00:00,27.12,135.0,0.0,0.0,23.36,12.24,23.36,9.386,11.782,0.0,49.9625,0.0815775
2020-02-05 19:00:00+00:00,12.12,111.0,0.0,0.0,16.5,12.0,16.5,9.483,11.55,0.0,49.97395,0.09043805
2020-02-05 20:00:00+00:00,12.3,63.0,0.0,0.0,16.27,12.0,16.27,11.181,16.696,0.0,49.941050000000004,0.09116615
2020-02-05 21:00:00+00:00,12.3,66.0,0.0,0.0,15.74,12.0,15.74,11.434,17.338,0.0,49.9642,0.09269575
2020-02-05 22:00:00+00:00,13.02,66.0,0.0,0.0,14.96,11.75,14.96,11.647,17.597,0.0,49.965250000000005,0.09625845
2020-02-05 23:00:00+00:00,13.38,78.0,0.0,0.0,14.71,13.5,14.71,24.645,18.574,0.0,49.970800000000004,0.0991821
2020-02-06 00:00:00+00:00,13.62,81.0,0.0,0.0,14.6,11.34,14.6,24.994,18.692,0.0,50.00655,0.10097015
2020-02-06 01:00:00+00:00,13.86,85.0,0.0,0.0,14.52,10.35,14.52,25.141,18.671,0.0,49.9781,0.1023019999999999
2020-02-06 02:00:00+00:00,17.46,91.0,0.0,0.0,14.7,10.5,14.7,22.685,18.676,0.0,49.94375,0.1007637
2020-02-06 03:00:00+00:00,15.72,90.0,0.0,0.0,15.13,12.33,15.13,22.31,18.938,0.0,49.9742,0.0848186
2020-02-06 04:00:00+00:00,10.92,95.0,0.0,0.0,18.06,12.33,18.06,15.195,15.187,0.0,49.9644,0.0732657499999999
2020-02-06 05:00:00+00:00,38.04,102.0,0.0,0.0,27.46,13.0,27.46,11.316,11.981,0.0,49.98465,0.07274765
2020-02-06 06:00:00+00:00,49.32,178.0,0.01,0.0,32.78,32.78,32.78,12.111,12.27,0.0,49.95895,0.0754206
2020-02-06 07:00:00+00:00,61.98,185.0,0.22,0.0,34.89,34.89,34.89,12.452,12.33,0.0,49.98405,0.07576715
2020-02-06 08:00:00+00:00,60.18,194.0,0.42,0.05,28.45,28.45,28.45,10.339,9.521,0.0,49.98795,0.07626855
2020-02-06 09:00:00+00:00,62.58,210.0,0.55,0.15,37.53,37.53,37.53,10.297,9.599,0.0,49.98865,0.07437025
2020-02-06 10:00:00+00:00,57.3,194.0,0.61,0.29,20.88,20.88,20.88,9.963,9.41,0.0,49.95265,0.0820616
2020-02-06 11:00:00+00:00,51.84,177.0,0.6,0.42,22.62,22.62,22.62,9.596,9.705,0.0,49.94715789473684,0.0789393157894736
2020-02-06 12:00:00+00:00,50.64,163.0,0.5,0.5,19.94,19.94,19.94,9.603,9.719,0.0,49.947500000000005,0.0786724
2020-02-06 13:00:00+00:00,51.54,157.0,0.31,0.31,25.98,25.98,25.98,9.564,9.715,0.0,49.9698,0.0691254
2020-02-06 14:00:00+00:00,54.54,160.0,0.03,0.03,26.79,26.79,26.79,9.954,10.438,0.0,50.00095,0.07107065
2020-02-06 15:00:00+00:00,52.5,172.0,0.0,0.0,28.11,28.11,28.11,10.22,10.551,0.0,49.98625,0.0741030999999999
2020-02-06 16:00:00+00:00,50.22,168.0,0.0,0.0,44.85,44.85,44.85,10.23,13.867,0.0,49.96105,0.07698155
2020-02-06 17:00:00+00:00,45.06,171.0,0.0,0.0,45.71,45.71,66.9,10.164,14.294,0.0,49.9673,0.0779248
2020-02-06 18:00:00+00:00,25.44,169.0,0.0,0.0,28.39,28.39,55.4,10.635,14.731,0.0,49.9796,0.0916559999999999
2020-02-06 19:00:00+00:00,10.5,148.0,0.0,0.0,20.91,20.91,55.4,10.353,13.974,0.0,49.96925,0.0945103
2020-02-06 20:00:00+00:00,10.38,81.0,0.0,0.0,18.76,18.76,55.4,12.754,18.64,0.0,49.9523,0.0934373999999999
2020-02-06 21:00:00+00:00,10.08,84.0,0.0,0.0,18.05,18.05,21.0,12.537,19.052,0.0,49.979200000000006,0.0935738
2020-02-06 22:00:00+00:00,10.56,85.0,0.0,0.0,17.4,17.4,19.72,12.478,18.95,0.0,49.9912,0.0961559
2020-02-06 23:00:00+00:00,10.5,100.0,0.0,0.0,16.44,16.44,17.6,22.786,17.839,0.0,49.982749999999996,0.1006654499999999
2020-02-07 00:00:00+00:00,10.5,105.0,0.0,0.0,16.2,16.2,17.6,22.665,19.253,0.0,50.01685,0.1023005
2020-02-07 01:00:00+00:00,10.56,103.0,0.0,0.0,15.99,12.8,15.99,22.52,18.42,0.0,50.02185,0.102547
2020-02-07 02:00:00+00:00,10.5,104.0,0.0,0.0,15.96,12.7,15.96,21.543,18.368,0.0,50.00535,0.0977095
2020-02-07 03:00:00+00:00,10.5,106.0,0.0,0.0,20.0,12.81,60.0,21.418,18.353,0.0,50.029700000000005,0.0876928999999999
2020-02-07 04:00:00+00:00,10.56,106.0,0.0,0.0,50.25,50.25,50.25,14.603,14.369,0.0,50.00145,0.0840899
2020-02-07 05:00:00+00:00,32.1,108.0,0.0,0.0,50.71,20.0,80.0,11.818,11.277,0.0,50.0387,0.0831392
2020-02-07 06:00:00+00:00,48.24,195.0,0.01,0.0,53.6,20.0,53.6,12.144,11.258,0.0,50.0334,0.0809788499999999
2020-02-07 07:00:00+00:00,62.58,203.0,0.23,0.01,56.96,20.0,56.96,11.787,11.3,0.0,49.967,0.07994215
2020-02-07 08:00:00+00:00,56.64,207.0,0.43,0.06,47.0,47.0,47.0,10.265,9.657,0.0,49.94715,0.0805886
2020-02-07 09:00:00+00:00,62.82,192.0,0.56,0.14,41.81,41.81,41.81,11.121,9.709,0.0,49.9551052631579,0.079549
2020-02-07 10:00:00+00:00,64.26,185.0,0.62,0.25,30.08,30.08,30.08,11.146,9.623,0.0,49.96505263157895,0.0864873157894736
2020-02-07 11:00:00+00:00,53.88,174.0,0.61,0.3,24.54,24.54,24.54,10.998,9.751,0.0,49.947125,0.08230525
2020-02-07 12:00:00+00:00,49.32,170.0,0.52,0.24,19.95,19.95,20.7,10.728,9.759,0.0,49.965199999999996,0.07841825
2020-02-07 13:00:00+00:00,48.24,161.0,0.33,0.08,26.39,26.39,73.8,9.669,9.625,0.0,49.946555555555555,0.0712463333333333
2020-02-07 14:00:00+00:00,49.26,149.0,0.04,0.02,31.77,31.77,95.0,9.312,10.806,0.0,50.004999999999995,0.0749072857142857
2020-02-07 15:00:00+00:00,53.1,147.0,0.0,0.0,42.04,42.04,200.0,9.316,10.819,0.0,49.98047826086956,0.0787878695652174
2020-02-07 16:00:00+00:00,50.4,148.0,0.0,0.0,42.0,42.0,100.0,9.894,12.432,0.0,49.9739,0.0782071
2020-02-07 17:00:00+00:00,46.68,151.0,0.0,0.0,41.64,41.64,67.0,9.427,12.255,0.0,49.98831578947369,0.0776732631578947
2020-02-07 18:00:00+00:00,30.54,152.0,0.0,0.0,24.94,24.94,24.94,9.356,12.244,0.0,49.98333333333333,0.0809358333333333
2020-02-07 19:00:00+00:00,14.94,124.0,0.0,0.0,17.64,17.64,17.64,9.354,10.886,0.0,49.97905555555556,0.0837406666666666
2020-02-07 20:00:00+00:00,15.06,72.0,0.0,0.0,19.9,19.9,19.9,11.318,18.729,0.0,49.98315789473684,0.0879626842105263
2020-02-07 21:00:00+00:00,16.2,72.0,0.0,0.0,17.54,17.54,17.54,11.5,18.336,0.0,49.972,0.08921475
2020-02-07 22:00:00+00:00,17.58,73.0,0.0,0.0,14.67,14.67,20.9,11.518,17.97,0.0,49.98358823529412,0.0858429411764706
2020-02-07 23:00:00+00:00,18.9,86.0,0.0,0.0,13.85,13.85,35.0,22.232,18.887,0.0,49.941700000000004,0.0762782
2020-02-08 00:00:00+00:00,19.56,92.0,0.0,0.0,13.66,13.66,16.0,22.169,18.367,0.0,49.99,0.075381
2020-02-08 01:00:00+00:00,23.28,89.0,0.0,0.0,13.39,13.39,15.0,22.162,18.512,0.0,50.014086956521744,0.0747737391304348
2020-02-08 02:00:00+00:00,22.2,88.0,0.0,0.0,13.2,13.2,14.7,21.818,17.333,0.0,49.9992,0.0749632
2020-02-08 03:00:00+00:00,20.46,84.0,0.0,0.0,13.11,13.11,13.11,21.735,17.24,0.0,49.98595,0.0746521499999999
2020-02-08 04:00:00+00:00,20.7,83.0,0.0,0.0,13.06,13.06,13.06,15.849,14.641,0.0,49.97005,0.073585
2020-02-08 05:00:00+00:00,38.4,81.0,0.0,0.0,13.14,13.14,13.14,11.598,10.777,0.0,49.9927,0.0729576
2020-02-08 06:00:00+00:00,34.08,145.0,0.01,0.0,13.31,13.31,13.31,11.565,11.008,0.0,50.01845,0.07130465
2020-02-08 07:00:00+00:00,33.24,136.0,0.24,0.0,13.68,13.68,13.68,11.569,10.585,0.0,49.9774,0.0700268
2020-02-08 08:00:00+00:00,42.36,141.0,0.44,0.03,13.93,13.93,18.0,9.712,9.211,0.0,49.92295,0.069494
2020-02-08 09:00:00+00:00,41.4,142.0,0.57,0.06,14.02,14.02,18.0,9.672,9.298,0.0,49.963350000000005,0.06897145
2020-02-08 10:00:00+00:00,44.22,142.0,0.63,0.07,14.06,14.06,19.2,9.68,9.206,0.0,49.96073684210526,0.0689966315789473
2020-02-08 11:00:00+00:00,42.6,141.0,0.62,0.06,13.98,13.98,19.2,9.668,9.235,0.0,49.96086666666667,0.0691891333333333
2020-02-08 12:00:00+00:00,43.62,144.0,0.53,0.05,13.92,13.92,20.0,9.658,9.253,0.0,49.9845,0.0683439999999999
2020-02-08 13:00:00+00:00,41.88,142.0,0.34,0.06,13.96,13.96,20.0,9.605,9.008,0.0,50.0219,0.0673433
2020-02-08 14:00:00+00:00,30.3,143.0,0.06,0.03,14.06,14.06,18.0,9.344,9.913,0.0,50.02791666666667,0.0670159166666666
2020-02-08 15:00:00+00:00,29.46,134.0,0.0,0.0,14.39,14.39,19.5,9.367,10.058,0.0,49.93363636363636,0.065272909090909
2020-02-08 16:00:00+00:00,29.52,132.0,0.0,0.0,14.63,14.63,39.5,9.406,11.256,0.0,49.98657142857143,0.0634966428571428
2020-02-08 17:00:00+00:00,29.52,132.0,0.0,0.0,14.48,14.48,39.5,9.335,11.31,0.0,50.017785714285715,0.0632124285714285
2020-02-08 18:00:00+00:00,20.58,134.0,0.0,0.0,14.14,14.14,18.0,9.344,11.356,0.0,49.982454545454544,0.064581
2020-02-08 19:00:00+00:00,7.56,113.0,0.0,0.0,13.6,13.6,17.0,9.337,11.319,0.0,49.99847368421052,0.0660146842105263
2020-02-08 20:00:00+00:00,7.62,68.0,0.0,0.0,13.36,13.36,14.9,11.573,16.58,0.0,49.93891666666667,0.0664564166666666
2020-02-08 21:00:00+00:00,7.68,65.0,0.0,0.0,12.98,12.98,14.9,11.568,17.921,0.0,49.98295238095238,0.067220619047619
2020-02-08 22:00:00+00:00,8.16,65.0,0.0,0.0,12.15,12.15,14.9,11.612,17.99,0.0,50.00184210526316,0.0676751578947368
2020-02-08 23:00:00+00:00,8.16,79.0,0.0,0.0,12.81,12.81,13.9,26.363,20.862,0.0,49.98545454545455,0.0694137272727272
2020-02-09 00:00:00+00:00,8.16,83.0,0.0,0.0,12.41,12.41,13.9,30.271,20.533,0.0,49.966863636363634,0.0725794545454545
2020-02-09 01:00:00+00:00,8.22,80.0,0.0,0.0,11.99,11.99,13.3,30.244,21.053,0.0,49.997949999999996,0.07271635
2020-02-09 02:00:00+00:00,8.16,80.0,0.0,0.0,9.18,9.18,13.3,30.764,21.016,0.0,49.98065,0.0738757499999999
2020-02-09 03:00:00+00:00,8.22,81.0,0.0,0.0,7.54,3.5,12.9,30.631,21.2,0.0,50.015,0.0736942
2020-02-09 04:00:00+00:00,8.22,81.0,0.0,0.0,4.24,-1.5,4.24,22.109,19.018,0.0,50.03445,0.07359355
2020-02-09 05:00:00+00:00,26.16,78.0,0.0,0.0,3.85,-4.68,3.85,18.598,16.716,0.0,49.9777,0.0733033499999999
2020-02-09 06:00:00+00:00,29.46,126.0,0.02,0.0,5.06,-1.0,5.06,18.203,17.288,0.0,50.0133,0.07105075
2020-02-09 07:00:00+00:00,31.02,137.0,0.26,0.0,7.41,-1.0,7.41,18.191,17.077,0.0,49.970150000000004,0.0707656
2020-02-09 08:00:00+00:00,40.08,139.0,0.46,0.02,9.31,0.3,9.31,16.793,14.992,0.0,49.94325,0.07041965
2020-02-09 09:00:00+00:00,39.6,138.0,0.58,0.05,10.06,4.4,10.06,17.032,15.053,0.0,49.93295,0.0695856
2020-02-09 10:00:00+00:00,43.74,136.0,0.64,0.03,10.09,10.09,13.0,17.022,14.998,0.0,49.942375,0.0694675
2020-02-09 11:00:00+00:00,44.46,135.0,0.63,0.02,10.07,10.07,13.0,16.982,15.049,0.0,49.970733333333335,0.0696549333333333
2020-02-09 12:00:00+00:00,44.1,138.0,0.54,0.03,9.98,9.98,13.0,16.96,14.996,0.0,49.9754375,0.069491625
2020-02-09 13:00:00+00:00,42.36,117.0,0.36,0.03,8.44,8.44,13.0,16.967,15.025,0.0,49.98983333333334,0.0693924444444444
2020-02-09 14:00:00+00:00,30.24,122.0,0.07,0.02,8.35,8.35,13.0,17.035,16.271,0.0,49.988875,0.069470625
2020-02-09 15:00:00+00:00,29.52,118.0,0.0,0.0,9.93,9.93,13.0,16.941,16.383,0.0,49.98036842105263,0.0675966315789473
2020-02-09 16:00:00+00:00,29.64,118.0,0.0,0.0,11.76,11.76,17.0,17.051,18.217,0.0,50.008833333333335,0.0650883333333333
2020-02-09 17:00:00+00:00,29.52,119.0,0.0,0.0,11.97,11.97,17.0,16.562,17.915,0.0,50.00927777777778,0.0644762222222222
2020-02-09 18:00:00+00:00,20.58,121.0,0.0,0.0,8.6,8.6,14.9,16.572,18.032,0.0,50.00091666666666,0.06511025
2020-02-09 19:00:00+00:00,7.56,100.0,0.0,0.0,4.09,4.09,4.09,16.522,17.489,0.0,49.96871428571429,0.0676543809523809
2020-02-09 20:00:00+00:00,7.5,66.0,0.0,0.0,3.27,3.27,12.9,27.918,23.611,0.0,49.94538888888889,0.066771
2020-02-09 21:00:00+00:00,7.62,65.0,0.0,0.0,1.3,1.3,14.7,28.221,25.345,0.0,49.94406666666667,0.0661312666666666
2020-02-09 22:00:00+00:00,7.86,64.0,0.0,0.0,0.04,0.04,14.7,28.143,24.836,0.0,50.01373684210526,0.0670432631578947
2020-02-09 23:00:00+00:00,8.1,73.0,0.0,0.0,-0.09,-0.09,12.74,37.718,25.75,0.0,49.97257142857143,0.0698851428571428
2020-02-10 00:00:00+00:00,8.1,78.0,0.0,0.0,-0.2,-0.2,12.6,40.303,24.035,0.0,49.98793333333333,0.0715558666666666
2020-02-10 01:00:00+00:00,8.04,76.0,0.0,0.0,-0.1,-0.1,12.25,40.303,24.043,0.0,49.979318181818186,0.0728135909090909
2020-02-10 02:00:00+00:00,7.98,78.0,0.0,0.0,-0.07,-0.07,11.0,40.176,23.721,0.0,49.94035,0.0729456
2020-02-10 03:00:00+00:00,8.1,76.0,0.0,0.0,0.06,0.06,11.0,40.155,23.7,0.0,50.00675,0.0690179
2020-02-10 04:00:00+00:00,10.86,79.0,0.0,0.0,4.11,4.11,4.11,20.135,16.983,0.0,50.0102,0.05440605
2020-02-10 05:00:00+00:00,33.9,75.0,0.0,0.0,14.05,3.0,14.05,13.739,14.114,0.0,49.9718,0.0525843
2020-02-10 06:00:00+00:00,47.76,129.0,0.03,0.0,13.15,12.6,13.15,13.171,14.049,0.0,49.9998,0.0519129
2020-02-10 07:00:00+00:00,61.38,140.0,0.27,0.0,14.09,13.6,14.09,13.238,13.739,0.0,49.9889,0.05175425
2020-02-10 08:00:00+00:00,64.26,137.0,0.47,0.01,13.2,12.7,13.2,10.289,10.661,0.0,49.974849999999996,0.052027
2020-02-10 09:00:00+00:00,65.88,120.0,0.59,0.02,12.54,12.54,14.17,11.05,10.744,0.0,49.9779,0.0516217999999999
2020-02-10 10:00:00+00:00,65.1,122.0,0.65,0.03,12.57,11.3,13.1,10.714,10.706,0.0,50.0215,0.0601865
2020-02-10 11:00:00+00:00,57.72,123.0,0.64,0.04,12.01,11.01,12.01,10.885,10.923,0.0,49.98623529411765,0.0626636470588235
2020-02-10 12:00:00+00:00,53.88,126.0,0.56,0.04,11.99,11.99,14.17,10.8,10.93,0.0,49.991894736842106,0.0629914210526315
2020-02-10 13:00:00+00:00,55.74,120.0,0.38,0.03,11.98,11.98,14.17,10.878,10.636,0.0,50.02363636363636,0.0522480909090909
2020-02-10 14:00:00+00:00,59.4,117.0,0.09,0.03,12.24,12.24,13.6,10.774,11.25,0.0,49.989733333333334,0.0514629333333333
2020-02-10 15:00:00+00:00,59.1,104.0,0.0,0.0,12.77,12.77,13.7,10.623,11.321,0.0,49.966307692307694,0.0502441538461538
2020-02-10 16:00:00+00:00,53.28,107.0,0.0,0.0,13.99,13.99,15.0,10.867,11.6,0.0,49.9676875,0.0503144374999999
2020-02-10 17:00:00+00:00,44.04,107.0,0.0,0.0,13.93,13.93,15.0,10.667,13.173,0.0,49.978500000000004,0.0516553888888888
2020-02-10 18:00:00+00:00,23.64,108.0,0.0,0.0,13.37,13.37,15.0,10.667,12.894,0.0,49.9856,0.0623737
2020-02-10 19:00:00+00:00,10.32,88.0,0.0,0.0,13.11,13.11,15.0,10.595,12.839,0.0,49.98514285714286,0.0637201428571428
2020-02-10 20:00:00+00:00,10.32,57.0,0.0,0.0,12.47,12.47,14.17,15.08,18.828,0.0,49.982588235294116,0.0636326470588235
2020-02-10 21:00:00+00:00,10.26,58.0,0.0,0.0,11.68,11.68,14.0,15.185,18.921,0.0,49.986736842105266,0.064093947368421
2020-02-10 22:00:00+00:00,10.68,60.0,0.0,0.0,5.14,5.14,12.0,15.825,20.405,0.0,49.99809090909091,0.0629467272727272
2020-02-10 23:00:00+00:00,10.8,70.0,0.0,0.0,10.96,10.96,12.5,30.959,21.608,0.0,49.9881875,0.0651649999999999
